Size;Rank;walltime
4;3;1.32316e-06
4;3;1.33232e-06
4;3;1.3412e-06
4;3;1.35024e-06
4;3;1.35935e-06
4;3;1.36825e-06
4;3;1.37783e-06
4;3;1.38775e-06
4;3;1.39685e-06
4;3;1.40694e-06
4;3;1.41608e-06
4;3;1.42504e-06
4;3;1.43396e-06
4;3;1.44315e-06
4;3;1.45221e-06
4;3;1.46121e-06
4;3;1.47037e-06
4;3;1.47987e-06
4;3;1.48889e-06
4;3;1.49801e-06
4;3;1.50697e-06
4;3;1.51613e-06
4;3;1.52517e-06
4;3;1.5343e-06
4;3;1.54332e-06
4;3;1.55244e-06
4;3;1.5615e-06
4;3;1.57054e-06
4;3;1.5795e-06
4;3;1.5886e-06
4;3;1.59758e-06
4;3;1.60666e-06
4;3;1.6156e-06
4;3;1.62475e-06
4;3;1.63379e-06
4;3;1.64295e-06
4;3;1.65197e-06
4;3;1.66119e-06
4;3;1.67015e-06
4;3;1.67935e-06
4;3;1.68831e-06
4;3;1.69737e-06
4;3;1.70643e-06
4;3;1.71545e-06
4;3;1.72437e-06
4;3;1.73361e-06
4;3;1.74258e-06
4;3;1.75164e-06
4;3;1.7611e-06
4;3;1.79037e-06
4;3;1.8031e-06
4;3;1.81528e-06
4;3;1.82715e-06
4;3;1.8394e-06
4;3;1.85179e-06
4;3;1.93911e-06
4;3;1.95086e-06
4;3;1.96032e-06
4;3;1.96924e-06
4;3;1.97836e-06
4;3;1.98736e-06
4;3;1.99662e-06
4;3;2.00544e-06
4;3;2.01446e-06
4;3;2.02353e-06
4;3;2.03261e-06
4;3;2.04149e-06
4;3;2.05061e-06
4;3;2.05957e-06
4;3;2.06851e-06
4;3;2.07743e-06
4;3;2.08647e-06
4;3;2.09539e-06
4;3;2.10445e-06
4;3;2.11349e-06
4;3;2.12302e-06
4;3;2.1319e-06
4;3;2.14106e-06
4;3;2.15016e-06
4;3;2.15918e-06
4;3;2.16868e-06
4;3;2.17794e-06
4;3;2.18702e-06
4;3;2.19602e-06
4;3;2.20503e-06
4;3;2.21423e-06
4;3;2.22341e-06
4;3;2.23243e-06
4;3;2.24145e-06
4;3;2.25055e-06
4;3;2.25947e-06
4;3;2.26859e-06
4;3;2.27759e-06
4;3;2.28673e-06
4;3;2.29577e-06
4;3;2.30475e-06
4;3;2.31369e-06
4;3;2.32281e-06
4;3;2.33177e-06
4;3;2.34082e-06
4;3;2.34976e-06
4;3;2.35886e-06
4;3;2.36794e-06
4;3;2.37696e-06
4;3;2.38602e-06
4;3;2.39514e-06
4;3;2.40404e-06
4;3;2.41316e-06
4;3;2.4222e-06
4;3;2.43126e-06
4;3;2.44037e-06
4;3;2.44939e-06
4;3;2.45881e-06
4;3;2.46789e-06
4;3;2.47685e-06
4;3;2.48599e-06
4;3;2.49495e-06
4;3;2.50415e-06
4;3;2.51328e-06
4;3;2.52244e-06
4;3;2.5314e-06
4;3;2.54046e-06
4;3;2.54952e-06
4;3;2.55852e-06
4;3;2.56748e-06
4;3;2.57656e-06
4;3;2.58562e-06
4;3;2.59468e-06
4;3;2.60378e-06
4;3;2.61293e-06
4;3;2.62199e-06
4;3;2.63113e-06
4;3;2.64017e-06
4;3;2.64921e-06
4;3;2.65825e-06
4;3;2.66735e-06
4;3;2.67643e-06
4;3;2.68545e-06
4;3;2.69456e-06
4;3;2.70344e-06
4;3;2.7125e-06
4;3;2.72164e-06
4;3;2.73062e-06
4;3;2.7397e-06
4;3;2.74946e-06
4;3;2.75844e-06
4;3;2.76747e-06
4;3;2.77659e-06
4;3;2.78569e-06
4;3;2.79487e-06
4;3;2.80395e-06
4;3;2.81317e-06
4;3;2.82223e-06
4;3;2.83128e-06
4;3;2.84042e-06
4;3;2.84946e-06
4;3;2.85858e-06
4;3;2.86758e-06
4;3;2.87654e-06
4;3;2.88558e-06
4;3;2.89462e-06
4;3;2.90372e-06
4;3;2.91272e-06
4;3;2.92181e-06
4;3;2.93073e-06
4;3;2.93979e-06
4;3;2.94875e-06
4;3;2.95785e-06
4;3;2.96687e-06
4;3;2.97587e-06
4;3;2.98481e-06
4;3;2.99382e-06
4;3;3.00278e-06
4;3;3.0115e-06
4;3;3.02082e-06
4;3;3.03004e-06
4;3;3.03926e-06
4;3;3.0486e-06
4;3;3.05759e-06
4;3;3.06681e-06
4;3;3.07571e-06
4;3;3.08487e-06
4;3;3.09409e-06
4;3;3.10315e-06
4;3;3.11229e-06
4;3;3.12137e-06
4;3;3.13036e-06
4;3;3.1398e-06
4;3;3.14872e-06
4;3;3.158e-06
4;3;3.16712e-06
4;3;3.17612e-06
4;3;3.1852e-06
4;3;3.19434e-06
4;3;3.20328e-06
4;3;3.21226e-06
4;3;3.22139e-06
4;3;3.23055e-06
4;3;3.23959e-06
4;3;3.24883e-06
4;3;3.25781e-06
4;3;3.26701e-06
4;3;3.27597e-06
4;3;3.28516e-06
4;3;3.29416e-06
4;3;3.30332e-06
4;3;3.31244e-06
4;3;3.32226e-06
4;3;3.33154e-06
4;3;3.34074e-06
4;3;3.34966e-06
4;3;3.35874e-06
4;3;3.36783e-06
4;3;3.37705e-06
4;3;3.38605e-06
4;3;3.39519e-06
4;3;3.40419e-06
4;3;3.41341e-06
4;3;3.42237e-06
4;3;3.43167e-06
4;3;3.44071e-06
4;3;3.44996e-06
4;3;3.45902e-06
4;3;3.4681e-06
4;3;3.47724e-06
4;3;3.48642e-06
4;3;3.49554e-06
4;3;3.50472e-06
4;3;3.51376e-06
4;3;3.52292e-06
4;3;3.53192e-06
4;3;3.54114e-06
4;3;3.55025e-06
4;3;3.55943e-06
4;3;3.56845e-06
4;3;3.57757e-06
4;3;3.58661e-06
4;3;3.59583e-06
4;3;3.60499e-06
4;3;3.61455e-06
4;3;3.62356e-06
4;3;3.63258e-06
4;3;3.64164e-06
4;3;3.65088e-06
4;3;3.65996e-06
4;3;3.66906e-06
4;3;3.67818e-06
4;3;3.68724e-06
4;3;3.69638e-06
4;3;3.7056e-06
4;3;3.71487e-06
4;3;3.72375e-06
4;3;3.73285e-06
4;3;3.74193e-06
4;3;3.75105e-06
4;3;3.76009e-06
4;3;3.76917e-06
4;3;3.77789e-06
4;3;3.78727e-06
4;3;3.79641e-06
4;3;3.80565e-06
4;3;3.81463e-06
4;3;3.82384e-06
4;3;3.83278e-06
4;3;3.84194e-06
4;3;3.85094e-06
4;3;3.86006e-06
4;3;3.86922e-06
4;3;3.87828e-06
4;3;3.88752e-06
4;3;3.89658e-06
4;3;3.90619e-06
4;3;3.91529e-06
4;3;3.92439e-06
4;3;3.93347e-06
4;3;3.94257e-06
4;3;3.95163e-06
4;3;3.96069e-06
4;3;3.96983e-06
4;3;3.97887e-06
4;3;3.98785e-06
4;3;3.99711e-06
4;3;4.00618e-06
4;3;4.01536e-06
4;3;4.02434e-06
4;3;4.03344e-06
4;3;4.04248e-06
4;3;4.05162e-06
4;3;4.06068e-06
4;3;4.06988e-06
4;3;4.07896e-06
4;3;4.08815e-06
4;3;4.09717e-06
4;3;4.10625e-06
4;3;4.11501e-06
4;3;4.12417e-06
4;3;4.13317e-06
4;3;4.14227e-06
4;3;4.15123e-06
4;3;4.16037e-06
4;3;4.16931e-06
4;3;4.17834e-06
4;3;4.18768e-06
4;3;4.1969e-06
4;3;4.20614e-06
4;3;4.21496e-06
4;3;4.22408e-06
4;3;4.23304e-06
4;3;4.2421e-06
4;3;4.25119e-06
4;3;4.26023e-06
4;3;4.26921e-06
4;3;4.27831e-06
4;3;4.28735e-06
4;3;4.29655e-06
4;3;4.30569e-06
4;3;4.31471e-06
4;3;4.32375e-06
4;3;4.33286e-06
4;3;4.34198e-06
4;3;4.35098e-06
4;3;4.36006e-06
4;3;4.36902e-06
4;3;4.37806e-06
4;3;4.38714e-06
4;3;4.39612e-06
4;3;4.40504e-06
4;3;4.41414e-06
4;3;4.42322e-06
4;3;4.4324e-06
4;3;4.44142e-06
4;3;4.45056e-06
4;3;4.4595e-06
4;3;4.46879e-06
4;3;4.47839e-06
4;3;4.48735e-06
4;3;4.49595e-06
4;3;4.50545e-06
4;3;4.51453e-06
4;3;4.52355e-06
4;3;4.53264e-06
4;3;4.54182e-06
4;3;4.55084e-06
4;3;4.56e-06
4;3;4.56902e-06
4;3;4.57804e-06
4;3;4.58734e-06
4;3;4.59657e-06
4;3;4.60565e-06
4;3;4.61481e-06
4;3;4.62387e-06
4;3;4.63293e-06
4;3;4.64199e-06
4;3;4.65103e-06
4;3;4.66027e-06
4;3;4.66934e-06
4;3;4.67842e-06
4;3;4.68736e-06
4;3;4.69634e-06
4;3;4.70556e-06
4;3;4.71454e-06
4;3;4.72376e-06
4;3;4.73286e-06
4;3;4.74216e-06
4;3;4.75125e-06
4;3;4.76053e-06
4;3;4.76999e-06
4;3;4.77913e-06
4;3;4.78811e-06
4;3;4.79737e-06
4;3;4.80619e-06
4;3;4.81533e-06
4;3;4.82453e-06
4;3;4.83355e-06
4;3;4.84265e-06
4;3;4.85179e-06
4;3;4.86089e-06
4;3;4.87114e-06
4;3;4.88048e-06
4;3;4.8901e-06
4;3;4.90006e-06
4;3;4.90885e-06
4;3;4.91797e-06
4;3;4.92701e-06
4;3;4.93611e-06
4;3;4.94523e-06
4;2;7.0762e-08
4;2;8.8684e-08
4;2;1.03098e-07
4;2;1.35512e-07
4;2;1.51068e-07
4;2;1.59648e-07
4;2;1.68288e-07
4;2;1.76648e-07
4;2;1.84946e-07
4;2;1.93264e-07
4;2;2.01724e-07
4;2;2.10084e-07
4;2;2.18522e-07
4;2;2.26862e-07
4;2;2.35222e-07
4;2;2.43642e-07
4;2;2.5198e-07
4;2;2.6034e-07
4;2;2.6872e-07
4;2;2.77038e-07
4;2;2.85438e-07
4;2;2.93796e-07
4;2;3.02156e-07
4;2;3.10496e-07
4;2;3.18896e-07
4;2;3.27234e-07
4;2;3.35594e-07
4;2;3.43874e-07
4;2;3.52274e-07
4;2;3.60612e-07
4;2;3.68952e-07
4;2;3.77272e-07
4;2;3.8563e-07
4;2;3.93908e-07
4;2;4.02288e-07
4;2;4.11388e-07
4;2;4.19846e-07
4;2;4.28186e-07
4;2;4.36586e-07
4;2;4.44924e-07
4;2;4.53344e-07
4;2;4.61764e-07
4;2;4.70182e-07
4;2;4.78502e-07
4;2;4.86902e-07
4;2;4.95242e-07
4;2;5.036e-07
4;2;5.1196e-07
4;2;5.2032e-07
4;2;5.28658e-07
4;2;5.37038e-07
4;2;5.45338e-07
4;2;5.53718e-07
4;2;5.62076e-07
4;2;5.70416e-07
4;2;5.78716e-07
4;2;5.87096e-07
4;2;5.95414e-07
4;2;6.03752e-07
4;2;6.12072e-07
4;2;6.20392e-07
4;2;6.28712e-07
4;2;6.3703e-07
4;2;6.4535e-07
4;2;6.5407e-07
4;2;6.6237e-07
4;2;6.7073e-07
4;2;6.7963e-07
4;2;6.8811e-07
4;2;6.96428e-07
4;2;7.04848e-07
4;2;7.13188e-07
4;2;7.21646e-07
4;2;7.30126e-07
4;2;7.38526e-07
4;2;7.46864e-07
4;2;7.55264e-07
4;2;7.63624e-07
4;2;7.72064e-07
4;2;7.80422e-07
4;2;7.88822e-07
4;2;7.97162e-07
4;2;8.05562e-07
4;2;8.1392e-07
4;2;8.2238e-07
4;2;8.3076e-07
4;2;8.39138e-07
4;2;8.47478e-07
4;2;8.55878e-07
4;2;8.64196e-07
4;2;8.72614e-07
4;2;8.81014e-07
4;2;8.89414e-07
4;2;8.97772e-07
4;2;9.0615e-07
4;2;9.1449e-07
4;2;9.23932e-07
4;2;9.32772e-07
4;2;9.41432e-07
4;2;9.50412e-07
4;2;9.5857e-07
4;2;9.6763e-07
4;2;9.75908e-07
4;2;9.84448e-07
4;2;9.92688e-07
4;2;1.00143e-06
4;2;1.00963e-06
4;2;1.01815e-06
4;2;1.02693e-06
4;2;1.03513e-06
4;2;1.04365e-06
4;2;1.05229e-06
4;2;1.06323e-06
4;2;1.07177e-06
4;2;1.08035e-06
4;2;1.08873e-06
4;2;1.09703e-06
4;2;1.10547e-06
4;2;1.11377e-06
4;2;1.12213e-06
4;2;1.13103e-06
4;2;1.14041e-06
4;2;1.14877e-06
4;2;1.15809e-06
4;2;1.16671e-06
4;2;1.17501e-06
4;2;1.18329e-06
4;2;1.19165e-06
4;2;1.19997e-06
4;2;1.20835e-06
4;2;1.21685e-06
4;2;1.22565e-06
4;2;1.23395e-06
4;2;1.24234e-06
4;2;1.25064e-06
4;2;1.25902e-06
4;2;1.26736e-06
4;2;1.2758e-06
4;2;1.28412e-06
4;2;1.29252e-06
4;2;1.30082e-06
4;2;1.30926e-06
4;2;1.31762e-06
4;2;1.32604e-06
4;2;1.33432e-06
4;2;1.34272e-06
4;2;1.35102e-06
4;2;1.3594e-06
4;2;1.36778e-06
4;2;1.37622e-06
4;2;1.38456e-06
4;2;1.393e-06
4;2;1.40115e-06
4;2;1.40957e-06
4;2;1.41793e-06
4;2;1.42635e-06
4;2;1.43469e-06
4;2;1.44309e-06
4;2;1.45141e-06
4;2;1.45983e-06
4;2;1.46819e-06
4;2;1.47665e-06
4;2;1.48537e-06
4;2;1.51462e-06
4;2;1.52494e-06
4;2;1.53542e-06
4;2;1.54577e-06
4;2;1.55637e-06
4;2;1.56698e-06
4;2;1.65205e-06
4;2;1.66017e-06
4;2;1.66895e-06
4;2;1.67727e-06
4;2;1.68575e-06
4;2;1.69407e-06
4;2;1.70255e-06
4;2;1.71085e-06
4;2;1.71925e-06
4;2;1.72761e-06
4;2;1.73597e-06
4;2;1.74429e-06
4;2;1.75273e-06
4;2;1.76099e-06
4;2;1.76932e-06
4;2;1.77758e-06
4;2;1.78598e-06
4;2;1.79428e-06
4;2;1.80268e-06
4;2;1.811e-06
4;2;1.81956e-06
4;2;1.82786e-06
4;2;1.83632e-06
4;2;1.84468e-06
4;2;1.85314e-06
4;2;1.86196e-06
4;2;1.87054e-06
4;2;1.87882e-06
4;2;1.88724e-06
4;2;1.89552e-06
4;2;1.904e-06
4;2;1.91238e-06
4;2;1.9208e-06
4;2;1.92907e-06
4;2;1.93749e-06
4;2;1.94575e-06
4;2;1.95421e-06
4;2;1.96253e-06
4;2;1.97093e-06
4;2;1.97927e-06
4;2;1.98771e-06
4;2;1.99601e-06
4;2;2.00445e-06
4;2;2.01273e-06
4;2;2.02113e-06
4;2;2.02945e-06
4;2;2.03785e-06
4;2;2.04617e-06
4;2;2.05457e-06
4;2;2.06287e-06
4;2;2.07127e-06
4;2;2.07956e-06
4;2;2.08794e-06
4;2;2.09636e-06
4;2;2.10476e-06
4;2;2.1131e-06
4;2;2.12154e-06
4;2;2.1303e-06
4;2;2.13874e-06
4;2;2.14702e-06
4;2;2.1554e-06
4;2;2.16368e-06
4;2;2.17212e-06
4;2;2.18052e-06
4;2;2.18892e-06
4;2;2.1972e-06
4;2;2.20566e-06
4;2;2.21392e-06
4;2;2.22228e-06
4;2;2.23051e-06
4;2;2.23889e-06
4;2;2.24723e-06
4;2;2.25563e-06
4;2;2.26399e-06
4;2;2.27243e-06
4;2;2.28075e-06
4;2;2.28913e-06
4;2;2.29743e-06
4;2;2.30587e-06
4;2;2.31419e-06
4;2;2.32257e-06
4;2;2.33083e-06
4;2;2.33921e-06
4;2;2.34753e-06
4;2;2.35584e-06
4;2;2.3641e-06
4;2;2.37248e-06
4;2;2.38078e-06
4;2;2.3893e-06
4;2;2.3982e-06
4;2;2.40658e-06
4;2;2.41488e-06
4;2;2.42324e-06
4;2;2.43158e-06
4;2;2.43996e-06
4;2;2.4484e-06
4;2;2.45678e-06
4;2;2.46504e-06
4;2;2.47338e-06
4;2;2.48169e-06
4;2;2.49013e-06
4;2;2.49855e-06
4;2;2.50693e-06
4;2;2.51527e-06
4;2;2.52365e-06
4;2;2.53203e-06
4;2;2.54039e-06
4;2;2.54873e-06
4;2;2.55713e-06
4;2;2.56545e-06
4;2;2.57378e-06
4;2;2.58212e-06
4;2;2.59054e-06
4;2;2.59892e-06
4;2;2.60728e-06
4;2;2.61558e-06
4;2;2.62396e-06
4;2;2.63224e-06
4;2;2.64056e-06
4;2;2.64878e-06
4;2;2.65738e-06
4;2;2.66574e-06
4;2;2.67403e-06
4;2;2.68215e-06
4;2;2.69067e-06
4;2;2.69891e-06
4;2;2.70769e-06
4;2;2.71641e-06
4;2;2.72511e-06
4;2;2.73327e-06
4;2;2.74153e-06
4;2;2.75021e-06
4;2;2.75883e-06
4;2;2.76743e-06
4;2;2.77561e-06
4;2;2.78443e-06
4;2;2.79267e-06
4;2;2.80129e-06
4;2;2.80958e-06
4;2;2.81862e-06
4;2;2.82674e-06
4;2;2.83504e-06
4;2;2.84356e-06
4;2;2.85216e-06
4;2;2.8606e-06
4;2;2.86908e-06
4;2;2.87735e-06
4;2;2.88613e-06
4;2;2.89465e-06
4;2;2.90295e-06
4;2;2.91169e-06
4;2;2.91995e-06
4;2;2.92953e-06
4;2;2.93813e-06
4;2;2.94623e-06
4;2;2.95483e-06
4;2;2.96343e-06
4;2;2.97171e-06
4;2;2.98043e-06
4;2;2.98891e-06
4;2;2.99717e-06
4;2;3.00597e-06
4;2;3.01439e-06
4;2;3.02297e-06
4;2;3.03139e-06
4;2;3.03989e-06
4;2;3.04865e-06
4;2;3.05709e-06
4;2;3.06531e-06
4;2;3.07403e-06
4;2;3.08265e-06
4;2;3.09119e-06
4;2;3.09991e-06
4;2;3.10805e-06
4;2;3.11677e-06
4;2;3.12553e-06
4;2;3.13366e-06
4;2;3.14228e-06
4;2;3.1509e-06
4;2;3.15966e-06
4;2;3.1679e-06
4;2;3.17666e-06
4;2;3.1848e-06
4;2;3.1936e-06
4;2;3.2022e-06
4;2;3.21076e-06
4;2;3.21948e-06
4;2;3.2277e-06
4;2;3.23624e-06
4;2;3.24468e-06
4;2;3.2533e-06
4;2;3.2619e-06
4;2;3.2703e-06
4;2;3.27862e-06
4;2;3.2877e-06
4;2;3.29587e-06
4;2;3.30439e-06
4;2;3.31315e-06
4;2;3.32123e-06
4;2;3.32997e-06
4;2;3.33865e-06
4;2;3.34681e-06
4;2;3.35551e-06
4;2;3.36367e-06
4;2;3.37239e-06
4;2;3.38111e-06
4;2;3.38981e-06
4;2;3.39841e-06
4;2;3.40667e-06
4;2;3.41541e-06
4;2;3.42353e-06
4;2;3.43227e-06
4;2;3.44041e-06
4;2;3.44913e-06
4;2;3.45781e-06
4;2;3.46597e-06
4;2;3.47507e-06
4;2;3.48367e-06
4;2;3.49213e-06
4;2;3.50085e-06
4;2;3.50909e-06
4;2;3.51771e-06
4;2;3.52601e-06
4;2;3.53471e-06
4;2;3.54284e-06
4;2;3.55142e-06
4;2;3.55988e-06
4;2;3.56887e-06
4;2;3.57717e-06
4;2;3.58533e-06
4;2;3.59385e-06
4;2;3.60251e-06
4;2;3.61066e-06
4;2;3.61922e-06
4;2;3.6278e-06
4;2;3.63649e-06
4;2;3.64474e-06
4;2;3.65344e-06
4;2;3.6617e-06
4;2;3.67046e-06
4;2;3.6786e-06
4;2;3.68688e-06
4;2;3.69532e-06
4;2;3.70392e-06
4;2;3.71264e-06
4;2;3.72076e-06
4;2;3.72897e-06
4;2;3.73823e-06
4;2;3.74643e-06
4;2;3.75495e-06
4;2;3.76309e-06
4;2;3.77185e-06
4;2;3.78027e-06
4;2;3.78881e-06
4;2;3.79707e-06
4;2;3.80547e-06
4;2;3.81373e-06
4;2;3.82229e-06
4;2;3.83085e-06
4;2;3.83939e-06
4;2;3.84757e-06
4;2;3.85617e-06
4;2;3.86481e-06
4;2;3.87323e-06
4;2;3.88152e-06
4;2;3.89012e-06
4;2;3.89834e-06
4;2;3.90745e-06
4;2;3.91557e-06
4;2;3.92378e-06
4;2;3.93218e-06
4;2;3.94086e-06
4;2;3.9491e-06
4;2;3.95762e-06
4;2;3.96636e-06
4;2;3.9746e-06
4;2;3.98326e-06
4;2;3.9918e-06
4;2;4.00032e-06
4;2;4.00948e-06
4;2;4.01768e-06
4;2;4.0264e-06
4;2;4.03458e-06
4;2;4.04308e-06
4;2;4.05132e-06
4;2;4.06004e-06
4;2;4.06832e-06
4;2;4.07694e-06
4;2;4.08548e-06
4;2;4.09372e-06
4;2;4.10222e-06
4;2;4.11134e-06
4;2;4.11966e-06
4;2;4.12822e-06
4;2;4.1369e-06
4;2;4.14521e-06
4;2;4.15333e-06
4;2;4.16215e-06
4;2;4.17065e-06
4;2;4.17905e-06
4;2;4.18761e-06
4;2;4.19601e-06
4;2;4.20429e-06
4;2;4.21297e-06
4;2;4.22161e-06
4;2;4.22987e-06
4;2;4.23857e-06
4;2;4.24695e-06
4;2;4.25571e-06
4;2;4.26421e-06
4;2;4.27289e-06
4;2;4.28161e-06
4;2;4.29037e-06
4;2;4.29873e-06
4;2;4.30702e-06
4;2;4.31572e-06
4;2;4.3241e-06
4;2;4.33238e-06
4;2;4.34139e-06
4;2;4.34953e-06
4;2;4.35811e-06
4;2;4.36649e-06
4;2;4.37631e-06
4;2;4.38507e-06
4;2;4.39385e-06
4;2;4.40357e-06
4;2;4.41173e-06
4;2;4.42047e-06
4;2;4.42903e-06
4;2;4.43743e-06
4;2;4.44569e-06
4;0;2.3001e-07
4;0;2.46268e-07
4;0;2.60682e-07
4;0;2.9422e-07
4;0;3.09154e-07
4;0;3.18096e-07
4;0;3.26796e-07
4;0;3.35696e-07
4;0;3.43876e-07
4;0;3.52516e-07
4;0;3.60734e-07
4;0;3.69074e-07
4;0;3.77734e-07
4;0;3.85972e-07
4;0;3.94492e-07
4;0;4.02752e-07
4;0;4.11052e-07
4;0;4.19732e-07
4;0;4.28032e-07
4;0;4.36712e-07
4;0;4.45052e-07
4;0;4.53312e-07
4;0;4.6147e-07
4;0;4.7019e-07
4;0;4.7839e-07
4;0;4.86668e-07
4;0;4.94846e-07
4;0;5.03566e-07
4;0;5.11806e-07
4;0;5.19966e-07
4;0;5.28506e-07
4;0;5.37186e-07
4;0;5.45386e-07
4;0;5.54046e-07
4;0;5.62486e-07
4;0;5.71648e-07
4;0;5.80488e-07
4;0;5.88666e-07
4;0;5.97326e-07
4;0;6.05506e-07
4;0;6.13726e-07
4;0;6.22386e-07
4;0;6.30886e-07
4;0;6.39466e-07
4;0;6.48286e-07
4;0;6.56526e-07
4;0;6.64786e-07
4;0;6.73486e-07
4;0;6.81746e-07
4;0;6.90466e-07
4;0;6.98644e-07
4;0;7.06882e-07
4;0;7.15582e-07
4;0;7.23822e-07
4;0;7.32302e-07
4;0;7.40802e-07
4;0;7.49042e-07
4;0;7.57682e-07
4;0;7.6614e-07
4;0;7.7444e-07
4;0;7.8266e-07
4;0;7.9112e-07
4;0;7.993e-07
4;0;8.07538e-07
4;0;8.20006e-07
4;0;8.28766e-07
4;0;8.37026e-07
4;0;8.45706e-07
4;0;8.54366e-07
4;0;8.63006e-07
4;0;8.71246e-07
4;0;8.79866e-07
4;0;8.88066e-07
4;0;8.96888e-07
4;0;9.05088e-07
4;0;9.13568e-07
4;0;9.22228e-07
4;0;9.30428e-07
4;0;9.38708e-07
4;0;9.47368e-07
4;0;9.55666e-07
4;0;9.63864e-07
4;0;9.72524e-07
4;0;9.80784e-07
4;0;9.89284e-07
4;0;9.97884e-07
4;0;1.00646e-06
4;0;1.01462e-06
4;0;1.02336e-06
4;0;1.0315e-06
4;0;1.0403e-06
4;0;1.0486e-06
4;0;1.0568e-06
4;0;1.06532e-06
4;0;1.07346e-06
4;0;1.08206e-06
4;0;1.09092e-06
4;0;1.09946e-06
4;0;1.10784e-06
4;0;1.11684e-06
4;0;1.1252e-06
4;0;1.13388e-06
4;0;1.14232e-06
4;0;1.15076e-06
4;0;1.15914e-06
4;0;1.16758e-06
4;0;1.17596e-06
4;0;1.1844e-06
4;0;1.19273e-06
4;0;1.20125e-06
4;0;1.20973e-06
4;0;1.21821e-06
4;0;1.22774e-06
4;0;1.23603e-06
4;0;1.24425e-06
4;0;1.25243e-06
4;0;1.26093e-06
4;0;1.26917e-06
4;0;1.27771e-06
4;0;1.28599e-06
4;0;1.29457e-06
4;0;1.30379e-06
4;0;1.31253e-06
4;0;1.32161e-06
4;0;1.33051e-06
4;0;1.33871e-06
4;0;1.34697e-06
4;0;1.35513e-06
4;0;1.36337e-06
4;0;1.37203e-06
4;0;1.38043e-06
4;0;1.38953e-06
4;0;1.39771e-06
4;0;1.40635e-06
4;0;1.41457e-06
4;0;1.42287e-06
4;0;1.43143e-06
4;0;1.43967e-06
4;0;1.44843e-06
4;0;1.45664e-06
4;0;1.46496e-06
4;0;1.47314e-06
4;0;1.48178e-06
4;0;1.48994e-06
4;0;1.4986e-06
4;0;1.50686e-06
4;0;1.51504e-06
4;0;1.52356e-06
4;0;1.53202e-06
4;0;1.54026e-06
4;0;1.54898e-06
4;0;1.55714e-06
4;0;1.5662e-06
4;0;1.57436e-06
4;0;1.5826e-06
4;0;1.59076e-06
4;0;1.59948e-06
4;0;1.60774e-06
4;0;1.61621e-06
4;0;1.62455e-06
4;0;1.63325e-06
4;0;1.64143e-06
4;0;1.65031e-06
4;0;1.67529e-06
4;0;1.69069e-06
4;0;1.70199e-06
4;0;1.71314e-06
4;0;1.7244e-06
4;0;1.73593e-06
4;0;1.81964e-06
4;0;1.83486e-06
4;0;1.84314e-06
4;0;1.85178e-06
4;0;1.85998e-06
4;0;1.8685e-06
4;0;1.87668e-06
4;0;1.88522e-06
4;0;1.89392e-06
4;0;1.90212e-06
4;0;1.91041e-06
4;0;1.91861e-06
4;0;1.92721e-06
4;0;1.93539e-06
4;0;1.94371e-06
4;0;1.95189e-06
4;0;1.96063e-06
4;0;1.96891e-06
4;0;1.97709e-06
4;0;1.98563e-06
4;0;1.99431e-06
4;0;2.00257e-06
4;0;2.01129e-06
4;0;2.01947e-06
4;0;2.02817e-06
4;0;2.03709e-06
4;0;2.04537e-06
4;0;2.05425e-06
4;0;2.06247e-06
4;0;2.07075e-06
4;0;2.07961e-06
4;0;2.08809e-06
4;0;2.09639e-06
4;0;2.10457e-06
4;0;2.11287e-06
4;0;2.12161e-06
4;0;2.12985e-06
4;0;2.13813e-06
4;0;2.14643e-06
4;0;2.15529e-06
4;0;2.16351e-06
4;0;2.17179e-06
4;0;2.18e-06
4;0;2.18856e-06
4;0;2.19674e-06
4;0;2.205e-06
4;0;2.21318e-06
4;0;2.22194e-06
4;0;2.23032e-06
4;0;2.2385e-06
4;0;2.24724e-06
4;0;2.2554e-06
4;0;2.26362e-06
4;0;2.27234e-06
4;0;2.28056e-06
4;0;2.28882e-06
4;0;2.297e-06
4;0;2.30596e-06
4;0;2.31412e-06
4;0;2.32248e-06
4;0;2.3312e-06
4;0;2.33948e-06
4;0;2.34766e-06
4;0;2.35626e-06
4;0;2.36478e-06
4;0;2.37302e-06
4;0;2.38132e-06
4;0;2.38948e-06
4;0;2.39814e-06
4;0;2.40634e-06
4;0;2.41459e-06
4;0;2.42335e-06
4;0;2.43153e-06
4;0;2.44025e-06
4;0;2.44839e-06
4;0;2.45695e-06
4;0;2.46513e-06
4;0;2.47367e-06
4;0;2.48249e-06
4;0;2.49063e-06
4;0;2.49912e-06
4;0;2.50732e-06
4;0;2.51602e-06
4;0;2.5243e-06
4;0;2.53272e-06
4;0;2.54108e-06
4;0;2.54984e-06
4;0;2.558e-06
4;0;2.56634e-06
4;0;2.5752e-06
4;0;2.58378e-06
4;0;2.59224e-06
4;0;2.6008e-06
4;0;2.60938e-06
4;0;2.6176e-06
4;0;2.62632e-06
4;0;2.63494e-06
4;0;2.64316e-06
4;0;2.6519e-06
4;0;2.6601e-06
4;0;2.66846e-06
4;0;2.67665e-06
4;0;2.68537e-06
4;0;2.69367e-06
4;0;2.70215e-06
4;0;2.71045e-06
4;0;2.71913e-06
4;0;2.72733e-06
4;0;2.73605e-06
4;0;2.74423e-06
4;0;2.75285e-06
